QUEST_UNUSED_20180327_000922	尋訪造箭者大師	플레쳐 마스터 찾아가기				
QUEST_UNUSED_20180327_000923	高地戰士大師說委託交易的造箭者大師好像發生什麼事了。請去找艾沙奇烏村莊的造箭者大師。	하이랜더 마스터가 거래를 의뢰한 플레쳐 마스터에게 무슨 일이 생긴 것 같습니다. 에산치우 마을에 있는 플레쳐 마스터를 찾아가 보세요.				
QUEST_UNUSED_20180327_000924	與造箭者大師對話	플레쳐 마스터와 대화				
QUEST_UNUSED_20180327_000925	雖然造箭者大師要你回去，但不能卻步。請再次和造箭者大師對話。	플레쳐 마스터는 돌아가라고 했지만, 물러설 수 없습니다. 플레쳐 마스터와 다시 대화해 보세요.				
QUEST_UNUSED_20180327_000926	在佩迪米安外城消滅莫厄	페디미안 외곽에서 모아 처치				
QUEST_UNUSED_20180327_000927	造箭者大師說如果你幫忙消滅破壞材料的莫厄，就把你的順序提前。請前往佩迪米安外城，把襲擊往來佩迪米安的商人的莫厄消滅掉。	플레쳐 마스터는 재료를 부순 모아를 처치해 준다면 순서를 앞당겨 준다고 합니다. 페디미안 외곽에서 페디미안을 왕래하는 상인들을 습격하는 모아를 처치하세요.				
QUEST_UNUSED_20180327_000928	向造箭者大師報告	플레쳐 마스터에게 보고				
QUEST_UNUSED_20180327_000929	已成功消滅攻擊商人們的莫厄。請回去向造箭者大師報告。	상인들을 공격하는 모아를 처치하는데 성공했습니다. 플레쳐 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000930	由於已經消滅莫厄，造箭者大師一定會遵守物資補給的承諾。請再次和造箭者大師對話。	모아도 처치했으니 물자 보급에 대한 확실한 약속을 받아낼 수 있을 것 같습니다. 플레쳐 마스터와 다시 대화해 보세요.				
QUEST_UNUSED_20180327_000931	造箭者大師已經確實答應會信守補給物資的承諾。請回去向輕裝步兵大師報告。	플레쳐 마스터에게서 물자 보급에 대한 확실한 약속을 받았습니다. 펠타스타 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000932	第一支箭[弓箭手轉職]	첫 번째 화살[아처 전직]				
QUEST_UNUSED_20180327_000933	尋訪弓箭手大師	아처 마스터 찾아가기				
QUEST_UNUSED_20180327_000934	到柯拉佩達和弓箭手大師對話。	클라페다에 있는 아처 마스터와 대화하세요.				
QUEST_UNUSED_20180327_000935	尋訪艾沙奇烏村莊的造箭者大師	에산치우 마을의 플레쳐 마스터 찾아가기				
QUEST_UNUSED_20180327_000936	弓箭手大師說如果你接受委託就願意指導你。請依照弓箭手的委託去找艾沙奇烏村莊的造箭者大師，確認他發生什麼問題後再回來。	아처 마스터는 부탁을 들어주면 가르침을 주겠다고 합니다. 아처의 부탁 대로 에산치우 마을에 있는 플레쳐 마스터를 찾아가 무슨 문제가 있는지 확인하고 오세요.				
QUEST_UNUSED_20180327_000937	造箭者大師的身邊似乎沒有任何異狀，但物品好像因為材料供需的緣故有所延遲。請和造箭者大師談論有關材料的事。	플레쳐 마스터의 신변은 아무런 이상이 없는 것 같지만 재료 수급때문에 물건이 늦어지는 것 같습니다. 재료에 대해 플레쳐 마스터와 대화해 보세요.				
QUEST_UNUSED_20180327_000938	在大教堂的懺悔路收集品質很好的磨刀石	대성당 참회로에서 질 좋은 숫돌 모아오기				
QUEST_UNUSED_20180327_000939	造箭者大師要你幫忙取得足夠的品質很好的磨刀石。請在大教堂的懺悔路收集品質很好的磨刀石。{nl}	플레쳐 마스터는 질 좋은 숫돌을 잔뜩 구해 오라고 합니다. 대성당 참회로에서 질 좋은 숫돌을 모아오세요.{nl}				
QUEST_UNUSED_20180327_000940	交給造箭者大師	플레쳐 마스터에게 전달				
QUEST_UNUSED_20180327_000941	多虧了青苔泥人才能收集到充足的 優質磨刀石。請把優質磨刀石交給造箭者大師。	골렘 덕분에 질 좋은 숫돌을 잔뜩 구할 수 있었습니다. 플레쳐 마스터에게 질 좋은 숫돌을 전해 주세요.				
QUEST_UNUSED_20180327_000942	弓箭手大師委託的物品似乎都準備好了。請和造箭者大師對話。	아쳐 마스터가 부탁한 물건의 준비가 다 된 것 같습니다. 플레쳐 마스터와 대화해 보세요.				
QUEST_UNUSED_20180327_000943	造箭者大師要你帶著這個樣本回去找弓箭手大師。請回去找弓箭手大師並轉交樣本。	플레쳐 마스터는 이 견본을 가지고 아쳐 마스터에게 돌아가 보라고 합니다. 아쳐 마스터에게 돌아가 견본을 전해 주세요.				
QUEST_UNUSED_20180327_000944	尋訪遊俠大師	레인저 마스터 찾아가기				
QUEST_UNUSED_20180327_000945	請去找柯拉佩達的遊俠大師。	클라페다에 있는 레인저 마스터에게 찾아 가세요.				
QUEST_UNUSED_20180327_000946	在大教堂收集莫亞體液樣本	대성당 모야 체액 샘플 수집				
QUEST_UNUSED_20180327_000947	遊俠大師說如果你幫忙做一件事就讓你接受指導。請向躲在大教堂的莫亞收集液體樣本。	레인저 마스터는 자신의 일을 도와 주면 가르침을 주겠다고 합니다. 대성당에 숨어있는 모야에게 체액 샘플을 수집해 주세요.				
QUEST_UNUSED_20180327_000948	交給遊俠大師	레인저 마스터에게 전달				
QUEST_UNUSED_20180327_000949	已收集到莫亞體液樣本。請交給遊俠大師。	모야의 체액 샘플의 수집을 완료했습니다. 레인저 마스터에게 전해 주세요.				
QUEST_UNUSED_20180327_000950	怪物的液體	몬스터의 체액				
QUEST_UNUSED_20180327_000951	尋訪弩箭手大師	쿼렐슈터 마스터 찾아가기				
QUEST_UNUSED_20180327_000952	取得利迪亞夏班的祕石拓本	리디아 샤펜의 비석 탁본 구해오기				
QUEST_UNUSED_20180327_000953	弩箭手大師想透過簡單的考驗任務取得利迪亞夏班的拓本。請向女神的古院中的利迪亞夏班的祕石取得拓本。	쿼렐슈터 마스터는 간단한 시험 과제로 리디아 샤펜의 탁본을 원하고 있습니다. 여신의 옛뜰에 위치한 리디아 샤펜의 비석에서 탁본을 떠 오세요.				
QUEST_UNUSED_20180327_000954	交給弩箭手大師	쿼렐슈터 마스터에게 전달				
QUEST_UNUSED_20180327_000955	已成功取得拓本。請回去交給弩箭手大師。	탁본을 구하는데 성공했습니다. 쿼렐슈터 마스터에게 돌아가 전해 주세요.				
QUEST_UNUSED_20180327_000956	弓箭手大師的呼喚	아처 마스터의 부름				
QUEST_UNUSED_20180327_000957	到柯拉佩達，弓箭手大師正在找你。	클라페다에 있는 아처 마스터가 당신을 찾고 있습니다				
QUEST_UNUSED_20180327_000958	消滅露克立斯街道的斯帕娜史霍	루클리스 거리의 스파나스혼 처치				
QUEST_UNUSED_20180327_000959	弓箭手大師說需要評估你的能力。請在露克立斯街道消滅斯帕娜史霍後回去找弓箭手大師	아처 마스터는 기량을 잴 수 있는 것이 필요하다고 합니다. 루클리스 거리에서 스파나스혼을 처치하고 아처 마스터에게 돌아가세요				
QUEST_UNUSED_20180327_000960	已成功消滅斯帕娜史霍。向回去向弓箭手大師報告。	스파나스혼을 처치하는데 성공하였습니다. 아처 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000961	消滅斯帕娜史霍	스파나스혼 처치				
QUEST_UNUSED_20180327_000962	遊俠大師的呼喚	레인저 마스터의 부름				
QUEST_UNUSED_20180327_000963	到柯拉佩達，遊俠大師正在找你。	클라페다의 레인저 마스터가 당신을 찾고 있습니다				
QUEST_UNUSED_20180327_000964	消滅路克索那市場的地心蟲王	록소나 장터의 리버피드 처치				
QUEST_UNUSED_20180327_000965	遊俠大師說他對自己的工作感到懷疑，希望能像其他大師一樣做有幫助的事。請在路克索那市場消滅地心蟲王。	레인저 마스터는 자신의 일에 회의감이 든다면서 다른 마스터들처럼 도움이 되는 일을 해 보고 싶다고 합니다. 록소나 장터에서 리버피드를 처치하세요.				
QUEST_UNUSED_20180327_000966	已成功消滅地心蟲王。請向遊俠大師報告。	리버피드를 처치하는데 성공했습니다. 레인저 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_000967	消滅地心蟲王	리버피드 처치				
QUEST_UNUSED_20180327_000968	弩箭手大師的呼喚	쿼렐슈터 마스터의 부름				
QUEST_UNUSED_20180327_000969	到柯拉佩達，弩箭手大師正在找你。	클라페다에 있는 쿼렐슈터 마스터가 당신을 찾고 있습니다				
QUEST_UNUSED_20180327_000970	消滅市中心街道的神殿射手	중심시가의 템플슈터 처치				
QUEST_UNUSED_20180327_000971	弩箭手大師說自己的門徒誤事，害得自己顏面掃地。請代替弩箭手大師的門徒消滅市中心街道的神殿射手。	쿼렐슈터 마스터는 자신의 제자들이 일을 그르치는 바람에 체면이 구겨졌다고 합니다. 쿼렐슈터 마스터의 제자 대신 중심시가에서 템플슈터를 처치하세요.				
QUEST_UNUSED_20180327_000972	向弩箭手大師	쿼렐슈터 마스터에게 보고				
QUEST_UNUSED_20180327_000973	已成功消滅神殿射手。請回去向弩箭手大師報告。	템플슈터를 처치하는데 성공했습니다. 쿼렐슈터 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_000974	射殺神殿射手	템플슈터 사살				
QUEST_UNUSED_20180327_000975	工兵大師的呼喚	새퍼 마스터의 부름				
QUEST_UNUSED_20180327_000976	到夏奧雷伊東邊森林，工兵大師正在找你。	샤울레이 동쪽 숲에 있는 새퍼 마스터가 당신을 찾고 있습니다				
QUEST_UNUSED_20180327_000977	向露克立斯街道的遠古石龜獸取得天然瑪瑙石	루클리스 거리의 락토르투가에게서 천연 마노석 획득				
QUEST_UNUSED_20180327_000978	工兵大師想擁有新陷阱所需的天然瑪瑙石。請消滅露克立斯街道的遠古石龜獸，取得天然瑪瑙石後回去找工兵大師。	새퍼 마스터는 새로운 함정에 필요한 천연 마노석을 갖고싶어 합니다. 루클리스 거리의 락토르투가를 처치하고 천연 마노석을 획득하여 새퍼 마스터에게 돌아가세요.				
QUEST_UNUSED_20180327_000979	已獲得天然瑪瑙石，和工兵大師對話。	천연 마노석을 획득하였습니다. 새퍼 마스터와 대화하세요.				
QUEST_UNUSED_20180327_000980	獲得天然瑪瑙石	천연 마노석 획득				
QUEST_UNUSED_20180327_000981	獵人大師的呼喚	헌터 마스터의 부름				
QUEST_UNUSED_20180327_000982	到夏奧雷伊東邊森林，獵人大師正在找你。	샤울레이 동쪽 숲에서 헌터 마스터가 당신을 찾고 있습니다				
QUEST_UNUSED_20180327_000983	在路克索那市場消滅興奮的米諾牛頭怪	록소나 장터에서 흥분한 미노타우르스 처치				
QUEST_UNUSED_20180327_000984	獵人大師說米諾牛頭怪出現了，還說獵人應該要有能力消滅牠。請在路克索那市場消滅米諾牛頭怪，並把巨大獠牙帶回來當做證據。	헌터 마스터는 미노타우르스가 나타났다면서 헌터라면 그 몬스터를 처치할 능력은 있어야 한다고 합니다. 록소나 장터에서 미노타우로스를 처치하고 그 증거로 거대한 송곳니를 가져 오세요.				
QUEST_UNUSED_20180327_000985	交給獵人大師	헌터 마스터에게 전달				
QUEST_UNUSED_20180327_000986	已消滅興奮的米諾牛頭怪，並獲得巨大獠牙作為證物之用。請交給獵人大師。	흥분한 미노타우르스를 처치하고 그 증거물로 거대한 송곳니를 얻었습니다. 헌터 마스터에게 전해 주세요.				
QUEST_UNUSED_20180327_000987	獲得巨大獠牙	거대한 송곳니 획득				
QUEST_UNUSED_20180327_000988	尋訪牧師大師	클레릭 마스터 찾아가기				
QUEST_UNUSED_20180327_000989	請去找柯拉佩達的牧師大師對話。	클라페다에 있는 클레릭 마스터를 찾아 대화해 보세요.				
QUEST_UNUSED_20180327_000990	在路克索那市場取得野花花蕊	록소나 장터에서 야생화 꽃술 구하기				
QUEST_UNUSED_20180327_000991	牧師大師說藥草短缺想取得野花花蕊。請在路克索那市場取得野花花蕊並交給牧師大師。	클레릭 마스터는 약초가 동이 났다면서 야생화 꽃술을 원하고 있습니다. 록소나 장터에서 야생화 꽃술을 구해 클레릭 마스터에게 가져다 주세요.				
QUEST_UNUSED_20180327_000992	回去找牧師大師	클레릭 마스터에게 돌아가기				
QUEST_UNUSED_20180327_000993	已取得野花花蕊。請交給牧師大師。	야생화 꽃술을 구했습니다. 클레릭 마스터에게 전달해 주세요.				
QUEST_UNUSED_20180327_000994	野花花蕊	야생화 꽃술				
QUEST_UNUSED_20180327_000995	在市中心街道回收遺失的聖物	중심 시가에서 잃어버린 성물 회수				
QUEST_UNUSED_20180327_000996	聖火祭司大師說，前來佩迪米安的聖物列隊遭怪物襲擊後聖物就被奪走了。請在市中心街道尋找遺失的聖物並交給 聖火祭司大師。	크리비 마스터는 페디미안으로 오던 성물 행렬이 몬스터의 습격을 받아 빼앗겨 버렸다고 합니다. 중심 시가에서 잃어버린 성물을 찾아서 크리비 마스터에게 전달하세요.				
QUEST_UNUSED_20180327_000997	交給聖火祭司大師	크리비 마스터에게 전달				
QUEST_UNUSED_20180327_000998	已找回遺失的聖物。請交給聖火祭司大師。	잃어버린 성물을 되찾았습니다. 크리비 마스터에게 전달해 주세요.				
QUEST_UNUSED_20180327_000999	請在市中心街道尋找%s並將之回收	중심 시가에서 %s 찾아 회수하기				
QUEST_UNUSED_20180327_001000	消滅毒魔蛙圖圖	투투 처치				
QUEST_UNUSED_20180327_001001	到柯拉佩達和聖水祭司大師對話。	클라페다에 위치한 프리스트 마스터와 대화하세요.				
QUEST_UNUSED_20180327_001002	勘查露克立斯街道	루클리스 거리 탐색				
QUEST_UNUSED_20180327_001003	據說露克立斯街道上瀰漫著邪惡的氣息。請前往露克立斯街道尋找邪惡氣息的根源。	루클리스 거리에 사악한 기운이 넘쳐난다고 합니다. 루클리스 거리로 가서 사악한 기운의 근원을 찾으세요.				
QUEST_UNUSED_20180327_001004	已清除露克立斯街道上的邪惡氣息的根源。請向柯拉佩達的聖水祭司大師報告。	루클리스 거리에 있는 사악한 기운의 근원을 제거했습니다. 클라페다에 있는 프리스트 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_001005	清除邪惡氣息的根源	사악한 기운의 근원 처치				
QUEST_UNUSED_20180327_001006	在路克索那市場獲得石鯨怪的精髓	록소나 장터에서 석화고래의 정수 획득				
QUEST_UNUSED_20180327_001007	邪靈祭司大師想要考驗你，因此要你取回石鯨怪的精髓。請消滅在路克索那市場遊蕩的石鯨怪，並把石鯨怪的精髓帶回來。	보코르 마스터는 석화고래의 정수를 가져오는 것으로 시험을 치르겠다고 합니다. 록소나 장터에 돌아다니는 석화고래를 처치해 석화고래의 정수를 가져 오세요.				
QUEST_UNUSED_20180327_001008	交給邪靈祭司大師	보코르 마스터에게 전달				
QUEST_UNUSED_20180327_001009	已取得石鯨怪的精髓。請把精髓帶去交給邪靈祭司大師。	석화고래의 정수를 얻었습니다. 보코르 마스터에게 정수를 가져다 주세요.				
QUEST_UNUSED_20180327_001010	消滅石鯨怪獲得%s	석화고래를 처치해서 %s 획득				
QUEST_UNUSED_20180327_001011	請去找比爾塔溪谷的雕刻家泰斯拉。	비에타 계곡에 있는 조각가 테슬라를 찾아가세요.				
QUEST_UNUSED_20180327_001012	在市中心街道取得雕刻材料	중심시가에서 조각 재료 구하기				
QUEST_UNUSED_20180327_001013	雕刻家泰斯拉說如果你幫忙取得材料，他就有意收你為徒。請在市中心街道後院取得一捆原木。	조각가 테슬라는 자신이 원하는 재료를 구해다 주면 제자로 받아들일 용의가 있다고 합니다. 중심시가의 안뜰에서 아름드리 원목을 구하세요.				
QUEST_UNUSED_20180327_001014	請交給雕刻家泰斯拉	조각가 테슬라에게 전달				
QUEST_UNUSED_20180327_001015	已取得一捆原木。請交給雕刻家泰斯拉。	아름드리 원목을 구했습니다. 조각가 테슬라에게 전달해 주세요.				
QUEST_UNUSED_20180327_001016	消滅草綠樹精獲得%s	초록 우드 스피릿을 처치해서 %s 획득				
QUEST_UNUSED_20180327_001017	尋找材料	재료 찾기				
QUEST_UNUSED_20180327_001018	和軍官琉達斯交談	장교 류다스와 대화				
QUEST_UNUSED_20180327_001019	軍官琉達斯一直看著你的小雞飾品。試著和軍官琉達斯交談。	장교 류다스는 당신의 병아리 악세서리를 유심히 바라보고 있습니다. 장교 류다스와 대화해 보세요.				
QUEST_UNUSED_20180327_001020	消滅蓮帕拉沙池塘的怪物	렘파라사 연못의 몬스터 처치				
QUEST_UNUSED_20180327_001021	軍官琉達斯說只要消滅周圍的怪物，就能獲得飾品當作禮物。請消滅蓮帕拉沙池塘的怪物。	장교 류다스는 주변의 몬스터를 처치해 준다면 그에 어울리는 악세서리를 선물 해 주겠다고 합니다. 렘파라사 연못에 있는 몬스터를 처치하세요.				
QUEST_UNUSED_20180327_001022	向軍官琉達斯報告	장교 류다스에게 보고				
QUEST_UNUSED_20180327_001023	已經消滅蓮帕拉沙池塘的大量怪物了。請向軍官琉達斯報告。	렘파라사 연못에 있는 많은 몬스터들을 처치하였습니다. 장교 류다스에게 보고하세요.				
QUEST_UNUSED_20180327_001024	祭司利耶爾利耶好像在擔心什麼事。請詢問他是否有需要幫忙的事。	사제 라엘리에는 신경쓰이는 일이 있는 모양입니다. 도울일은 없을 지 이야기를 들어보세요.				
QUEST_UNUSED_20180327_001025	確認已發生巨大變異的植物	거대한 변이 식물 확인				
QUEST_UNUSED_20180327_001026	巨大的草看起來很危險。請小心觀察。	거대한 풀은 어딘가 위험해보입니다. 조심해서 살펴보세요.				
QUEST_UNUSED_20180327_001027	巨大異形植物是由怪物轉變而成的庫勒密斯。請回去告訴祭司利耶爾利耶這件事。	거대한 변이 식물은 몬스터로 변한 쿠르미스였습니다. 사제 라엘리에를 찾아가 전해주세요.				
QUEST_UNUSED_20180327_001028	治療師之路[牧師轉職]	치유사의 길[클레릭 전직]				
QUEST_UNUSED_20180327_001029	請去找柯拉佩達的牧師大師。	클라페다에 있는 클레릭 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001030	牧師大師說可透過奉獻達到牧師的更高境界。為了取得奉獻所需的藥草，請前往位於朝聖者之路區域的大餓鬼路找百夫長大師。	클레릭 마스터는 봉사로써 클레릭의 더 높은 경지에 오를 수 있다고 합니다. 봉사를 위한 약초를 받아오기 위해 순례자의 길 지역의 큰아귀 길에 있는 센츄리온 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_001031	尋訪大餓鬼路的百夫長大師	큰아귀길에 있는 센츄리온 마스터 찾아가기				
QUEST_UNUSED_20180327_001032	牧師大師說可透過奉獻達到牧師的更高境界。為了取得奉獻所需的藥草，請前往位於朝聖者之路區域的大餓鬼路找百夫長大師。	클레릭 마스터는 봉사로써 클레릭의 더 높은 경지에 오를 수 있다고 합니다. 봉사를 위한 약초를 받아오기 위해 순례자의 길 지역의 큰 아귀 길에 있는 센츄리온 마스터를 찾아가세요.				
QUEST_UNUSED_20180327_001033	挖採尼扣堤亞的嫩芽	니코티아의 어린 순 캐기				
QUEST_UNUSED_20180327_001034	百夫長大師說當做藥草使用的尼扣堤亞全都短缺了。請在四周挖採尼扣堤亞的嫩芽。	센츄리온 마스터는 약초로 사용할 니코티아가 모두 동났다고 합니다. 주변에서 니코티아의 어린 순을 캐세요.				
QUEST_UNUSED_20180327_001035	消滅擋在藥草產地前的比特雷巨蜂	약초 자생지 앞을 막고 있는 비테레지나 처치				
QUEST_UNUSED_20180327_001036	挖採藥草	약초 캐기				
QUEST_UNUSED_20180327_001037	挖到所有的藥草了，請回去找牧師大師。	약초를 모두 캤으니 클레릭 마스터에게 돌아가세요.				
QUEST_UNUSED_20180327_001038	永遠的敬拜[聖火祭司轉職]	영원한 경배[크리비 전직]				
QUEST_UNUSED_20180327_001039	與聖火祭司大師見面	크리비 마스터 만나기				
QUEST_UNUSED_20180327_001040	請去找柯拉佩達的聖火祭司大師。	클라페다에 있는 크리비 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001041	與聖水祭司大師見面	프리스트 마스터 만나기				
QUEST_UNUSED_20180327_001042	聖火祭司大師說如果想達到更高的境界，必須經過參拜聖地的過程。為了參拜佩迪米安的女神像，請向聖水祭司大師取得供養品。	크리비 마스터는 더 높은 경지에 오르려면 성지순례의 과정을 거쳐야 한다고 합니다. 프리스트 마스터에게 페디미안의 여신상에 경배를 드리기 위한 공양품을 받으세요.				
QUEST_UNUSED_20180327_001043	幫助聖水祭司大師的工作	프리스트 마스터의 일 도와주기				
QUEST_UNUSED_20180327_001044	聖水祭司大師說如果你幫忙消滅對居民造成威脅的怪物，就給你供養品。請消滅在夏奧雷伊西邊森林出沒的遠古石龜獸。	프리스트 마스터는 주민들을 위협하는 몬스터를 처치해 준다면 공양품을 내어 주겠다고 합니다. 샤울레이 서쪽 숲에 출몰하는 락토르투가를 처치해 주세요.				
QUEST_UNUSED_20180327_001045	已消滅遠古石龜獸。請回去向聖水祭司大師大師取得供養品。	락토르투가를 처치하였습니다. 프리스트 마스터 마스터에게 돌아가 공양품을 받으세요.				
QUEST_UNUSED_20180327_001046	與牧師大師見面	클레릭 마스터 만나기				
QUEST_UNUSED_20180327_001047	聖火祭司大師說如果想達到更高的境界，必須經過參拜聖地的過程。為了參拜佩迪米安的女神像，請向牧師大師取得供養品。	크리비 마스터는 더 높은 경지에 오르려면 성지순례의 과정을 거쳐야 한다고 합니다. 클레릭 마스터에게 페디미안의 여신상에 경배를 드리기 위한 공양품을 받으세요.				
QUEST_UNUSED_20180327_001048	參拜佩迪米安的女神像	페디미안의 여신상에 경배하기				
QUEST_UNUSED_20180327_001049	已向聖水祭司大師與牧師大師取得參拜所需的供養品。請前往佩迪米安，把供養品獻給該地的女神像並進行參拜。	프리스트 마스터와 클레릭 마스터에게 경배에 필요한 공양품을 받았습니다. 페디미안으로 가서 그 곳의 여신상에게 공양품을 올리고 경배하세요.				
QUEST_UNUSED_20180327_001050	向聖火祭司大師報告	크리비 마스터에게 보고				
QUEST_UNUSED_20180327_001051	已在佩迪米安參拜聖地。請回去找聖火祭司大師。	페디미안의 성지 순례를 마쳤습니다. 크리비 마스터에게 돌아가 보세요.				
QUEST_UNUSED_20180327_001052	請和柯拉佩達的聖水祭司大師對話。	클라페다에 있는 프리스트 마스터와 대화해 보세요.				
QUEST_UNUSED_20180327_001053	祛除邪惡的氣息	사악한 기운 물리치기				
QUEST_UNUSED_20180327_001054	聖水祭司大師說可透過退魔儀式達到更高的境界。請淨化大餓鬼路中的邪惡氣息。	프리스트 마스터는 퇴마의식으로써 더 높은 경지에 이를 수 있다고 합니다. 큰아귀 길에 있는 사악한 기운을 정화해 주세요.				
QUEST_UNUSED_20180327_001055	已將邪惡的氣息全部淨化。請回去向聖水祭司大師報告。	사악한 기운을 모두 정화하였습니다. 프리스트 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_001056	到柯拉佩達和法師大師對話。	클라페다에 있는 위저드 마스터와 대화하세요.				
QUEST_UNUSED_20180327_001057	消除夏奧雷伊西邊森林的危險	샤울레이 서쪽 숲의 위험 제거				
QUEST_UNUSED_20180327_001058	法師大師說要測試你的基本功。請消滅在夏奧雷伊西邊森林作亂的青苔泥人。	위저드 마스터는 기본기를 시험해 보겠다고 합니다. 샤울레이 서쪽 숲에서 날뛰는 골렘을 처치하세요.				
QUEST_UNUSED_20180327_001059	已消滅夏奧雷伊西邊森林的青苔泥人。請向法師大師報告。	샤울레이 서쪽 숲의 골렘을 처치했습니다. 위저드 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_001060	請與柯拉佩達的烈焰法師大師對話。	클라페다의 파이로맨서 마스터와 대화해 보세요.				
QUEST_UNUSED_20180327_001061	消滅夏奧雷伊東邊森林的波亞塔	샤울레이 동쪽 숲의 포아타 처치				
QUEST_UNUSED_20180327_001062	烈焰法師要你在夏奧雷伊東邊森林消滅對居民造成威脅的波亞塔。	파이로맨서는 샤울레이 동쪽 숲에서 주민들을 위협하는 포아타를 처치해 달라고 합니다.				
QUEST_UNUSED_20180327_001063	已消滅夏奧雷伊東邊森林的波亞塔。請回去向烈焰法師大師報告。	샤울레이 동쪽 숲의 포아타를 처치했습니다. 파이로맨서 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_001064	消滅夏奧雷伊西邊森林的蘑菇卡利亞	샤울레이 서쪽 숲의 머슈카리아 처치				
QUEST_UNUSED_20180327_001065	請藉由消滅夏奧雷伊西邊森林的蘑菇卡利亞，向寒冰法師大師證明你的強大。	크리오맨서 마스터에게 샤울레이 서쪽 숲의 머슈카리아를 처치하는 것으로 스스로의 강함을 증명하세요.				
QUEST_UNUSED_20180327_001066	已消滅夏奧雷伊西邊森林的蘑菇卡利亞。請回去向寒冰法師大師報告。	샤울레이 서쪽 숲의 머슈카리아를 처치했습니다. 크리오맨서 마스터에게 돌아가 보고하세요.				
QUEST_UNUSED_20180327_001067	消滅蘑菇卡利亞	머슈카리아 처치				
QUEST_UNUSED_20180327_001068	請去找柯拉佩達的劍士大師。	클라페다의 소드맨 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001069	消滅克里那斯林間小路的鬼眼蜘蛛	그리나스 숲길의 허니핀 처치				
QUEST_UNUSED_20180327_001070	劍士大師注重有如實戰的訓練。請消滅克里那斯林間小路的鬼眼蜘蛛累積實戰經驗。	소드맨 마스터는 실전과 같은 훈련을 강조하고 있습니다. 그리나스 숲길의 허니핀을 처치하여 실전 경험을 쌓아 보세요.				
QUEST_UNUSED_20180327_001071	已成功消滅鬼眼蜘蛛。請向劍士大師報告。	허니핀을 처치하는데 성공했습니다. 소드맨 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_001072	請去找柯拉佩達的輕裝步兵大師。	클라페다의 펠타스타 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001073	消滅克里那斯修練場的魔龍凱拉斯	그리나스 수련장의 가이갈라스 처치				
QUEST_UNUSED_20180327_001074	輕裝步兵大師希望你證明自己的能力。請消滅克里那斯修練場的魔龍凱拉斯證明自己的能耐。	펠타스타 마스터는 실력을 증명하길 원하고 있습니다. 그리나스 수련장의 가이갈라스를 처치하여 실력을 증명하세요.				
QUEST_UNUSED_20180327_001075	已成功消滅魔龍凱拉斯。請向輕裝步兵大師報告。	가이갈라스를 처치하는데 성공했습니다. 펠타스타 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_001076	請去找柯拉佩達的高地戰士大師。	클라페다의 하이랜더 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001077	高地戰士大師希望你累積更多經驗。請消滅克里那斯林間小路的鬼眼蜘蛛。	하이랜더 마스터는 더욱 경험을 쌓기를 원하고 있습니다. 그리나스 숲길의 허니핀을 처치하세요.				
QUEST_UNUSED_20180327_001078	已成功消滅鬼眼蜘蛛。請向高地戰士大師報告。	허니핀을 처치하는데 성공했습니다. 하이랜더 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_001079	與重裝步兵大師對話	하플라이트 마스터와 대화				
QUEST_UNUSED_20180327_001080	請去找夏奧雷伊西邊森林的重裝步兵大師。	샤울레이 서쪽 숲의 하플라이트 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001081	消滅克里那斯丘陵地的曼陀花獸	그리나스 구릉지의 콜리멘시아 처치				
QUEST_UNUSED_20180327_001082	重裝步兵大師希望你擁有能夠讓同伴依靠的能力。請消滅克里那斯丘陵地的曼陀花獸證明自己的能力。	하플라이트 마스터는 동료들이 의지할만한 실력을 원하고 있습니다. 그리나스 구릉지의 콜리멘시아를 처치하여 실력을 증명하세요.				
QUEST_UNUSED_20180327_001083	向重裝步兵大師報告	하플라이트 마스터에게 보고				
QUEST_UNUSED_20180327_001084	已成功消滅曼陀花獸。請向重裝步兵大師報告。	콜리멘시아를 처치하는데 성공했습니다. 하플라이트 마스터에게 보고하세요.				
QUEST_UNUSED_20180327_001085	請去找夏奧雷伊東邊森林的野蠻人大師。	샤울레이 동쪽 숲의 바바리안 마스터를 찾아 가세요.				
QUEST_UNUSED_20180327_001086	消滅克里那斯丘陵地的波亞塔	그리나스 구릉지의 포아타 처치				
