QUEST_LV_0400_20180327_002335	巴伊寶拉女神說為了能讓普洛諾德崩壞裝置正常啟動，拜託你去保護該裝置。	여신 바이보라는 블로노드 붕괴장치가 안정적으로 가동될 수 있도록 보호해달라고 부탁했습니다.				
QUEST_LV_0400_20180327_002336	攻擊普洛諾德崩壞裝置的魔族全都消滅了。請向巴伊寶拉女神報告。	블로노드 붕괴장치를 공격 중인 마족들을 모두 처치했습니다. 여신 바이보라에게 보고하세요				
QUEST_LV_0400_20180327_002337	收集巨大魔力源	거대 마력원 수집				
QUEST_LV_0400_20180327_002338	為了補充普利西德崩壞裝置，巴伊寶拉女神拜託你去收集巨大魔力源。巴伊寶拉女神說充分收集巨大魔力源後，就去詢問奈凌卡使用說明。	여신 바이보라는 플리시드 붕괴장치를 충전하기 위해 거대 마력원을 수집해달라고 부탁했습니다. 바이보라는 거대 마력원을 충분히 수집 한 후 네링가에게 사용설명을 들으라고 했습니다.				
QUEST_LV_0400_20180327_002339	已經收集足夠的巨大魔力源了。請去詢問奈凌卡使用方法。	거대 마력원을 충분히 수집했습니다. 네링가에게 사용방법에 대한 설명을 들으러가세요				
QUEST_LV_0400_20180327_002340	啟動普利西德崩壞裝置	플리시드 붕괴장치 가동				
QUEST_LV_0400_20180327_002341	奈凌卡說明了在巴蘭迪斯3館的最終計畫、以及啟動普利西崩壞裝置的方法。試著啟動普利西德崩壞裝置。	네링가는 발란디스 3관에서의 최종계획에 대한 설명과 플리스 붕괴장치를 가동하는 방법에 대해 이야기해주었습니다. 플리시드 붕괴장치를 가동시키세요				
QUEST_LV_0400_20180327_002342	成功啟動普利西德崩壞裝置了。請向巴伊寶拉女神報告。	플리시드 붕괴장치를 성공적으로 가동시켰습니다. 여신 바이보라에게 보고하세요				
QUEST_LV_0400_20180327_002343	和奎波爾斯卡伊娃交談	큐폴 스카이아와 대화				
QUEST_LV_0400_20180327_002344	女神巴伊寶拉拜託協助奎波爾斯卡伊娃啟動巴蘭達爾崩壞裝置。請先去找奎波爾斯卡伊娃	여신 바이보라는 큐폴 스카이와를 도와 발란다르 붕괴장치를 활성화 시켜달라고 부탁했습니다. 우선 큐폴 스카이와를 찾아가세요				
QUEST_LV_0400_20180327_002345	奎波爾斯卡伊娃在巴蘭迪斯3館等你。	발란디스 3관에서 큐폴 스카이아가 당신을 기다리고 있습니다				
QUEST_LV_0400_20180327_002346	為了和奎波爾斯卡伊娃一起啟動巴蘭達爾崩壞裝置，要先去消滅周圍的魔族。消滅魔族後，請啟動巴蘭達爾崩壞裝置。	큐폴 스카이와는 발란다르 붕괴장치를 가동하기 위해 우선 주변 마족들을 처치하라고 했습니다. 마족들을 처치한 후 발란다르 붕괴장치를 가동하세요				
QUEST_LV_0400_20180327_002347	啟動巴蘭達爾崩壞裝置	발란디르 붕괴장치 활성화				
QUEST_LV_0400_20180327_002348	拜託協助奎波爾斯卡伊娃一起啟動巴蘭達爾崩壞裝置。啟用巴蘭達爾崩壞裝置後，一定時間內請保護它不受魔族攻擊。	큐폴 스카이와는 발란디르 붕괴장치를 활성화 시켜달라고 부탁했습니다. 발란디르 붕괴장치를 활성화 시킨 후 일정 시간동안 마족들의 공격으로부터 보호하세요				
QUEST_LV_0400_20180327_002349	啟動巴蘭達爾崩壞裝置了。請回去找巴伊寶拉女神。	발란디르 붕괴장치를 활성화 시켰습니다. 여신 바이보라에게 돌아가세요				
QUEST_LV_0400_20180327_002350	消滅魔君魯希	마군주 루시 처치				
QUEST_LV_0400_20180327_002351	奈凌卡吩咐要策畫成像是魔族破壞了巴拉諾思崩壞裝置一樣。啟用巴拉諾思崩壞裝置後，魔君魯希出現的話，就請在崩壞裝置旁消滅他。魔君魯希被消滅後，釋出的魔力會導致巴拉諾思崩壞裝置過度負荷而毀損。	네링가는 계획대로 발라노스 붕괴장치가 마족들에 의해 파괴된 것처럼 꾸미라고 했습니다. 발라노스 붕괴장치를 활성화 시킨 후 마군주 루시가 등장하면 붕괴장치 주변에서 처치하세요. 마군주 루시가 소멸하며 방출하는 마력에 의해 발라노스 붕괴장치가 과부화되어 파괴될 것 입니다				
QUEST_LV_0400_20180327_002352	依照計畫消滅了魔君魯希，釋出的魔力也導致巴拉諾思崩壞裝置過度負荷而毀損了。請去向奈凌卡報告。	계획대로 마군주 루시가 소멸하며 방출한 마력에 의해 발라노스 붕괴장치가 과부화로 파괴되었습니다. 네링가에게 보고하세요				
QUEST_LV_0400_20180327_002353	奈凌卡在巴蘭迪斯91館等你。	발란디스 91관에서 네링가가 당신을 기다리고 있습니다				
QUEST_LV_0400_20180327_002354	黑翼的影子	검은 날개의 그림자				
QUEST_LV_0400_20180327_002355	破壞魔族次元門	마족 차원문 파괴				
QUEST_LV_0400_20180327_002356	奈凌卡吩咐說在和吉特涅對抗之前，先去破壞魔族侵略使用的次元門。再次見到奈凌卡之前請先破壞所有的次元門。	네링가는 길티네와 맞서기 전에 마족들이 침략해오는 차원문을 파괴하라고 지시했습니다. 네링가와 다시 만나기 전까지 차원문을 모두 파괴하세요				
QUEST_LV_0400_20180327_002357	追蹤吉特涅	길티네 추적				
QUEST_LV_0400_20180327_002358	奈凌卡說吉特涅接近了啟示。請在奈凌卡附近保護奈凌卡，並且追蹤吉特涅。	네링가는 길티네가 계시에 근접했다고 합니다. 네링가의 주변에서 네링가를 보호하며 길티네를 추적하세요				
QUEST_LV_0400_20180327_002359	對抗魔神吉特涅	마신 길티네에게 맞서기				
QUEST_LV_0400_20180327_002360	魔神吉特涅最後抵達了啟示。奈凌卡說要對抗吉特涅，並且依照拉伊瑪的預知結束計畫。	마신 길티네가 결국 계시에 다다랐습니다. 네링가는 길티네에게 맞서 라이마의 예지를 따르고 계획을 마무리 짓자고 합니다.				
QUEST_LV_0400_20180327_002361	消滅具備魔力信號的魔族	마력 신호를 지닌 마족 처치				
QUEST_LV_0400_20180327_002362	奎波爾魯吉萊拜託消滅建立進攻地點的魔族。請消滅具備魔力信號的魔族。	큐폴 루길레는 침공 지점을 만들어내는 것으로 추정되는 마족들을 처치해달라고 부탁했습니다. 마력 신호 효과를 지닌 마족을 처치하세요.				
QUEST_LV_0400_20180327_002363	已經充分消滅了具備魔力信號的怪物。請回去向奎波爾魯吉萊報告	마력 신호 효과를 지닌 몬스터를 충분히 처치했습니다. 큐폴 루길레에게 보고하세요				
QUEST_LV_0400_20180327_002364	奎波爾魯吉萊說透過進攻地點入侵的魔族竊取了未辨識的紀錄。請消滅魔族回收未識別記錄。	큐폴 루길레는 침공 지점을 통해 쳐들어온 마족들이 아직 식별되지 않은 기록들을 훔쳤다고 합니다. 마족들을 처치하여 미식별 기록들을 회수하세요.				
QUEST_LV_0400_20180327_002365	已經收集足夠的未識別記錄了。請轉達給奎波爾魯吉萊。	미식별 기록을 충분히 수집했습니다. 큐폴 루길레에게 전달하세요.				
QUEST_LV_0400_20180327_002366	與難民布蘭登對話	피난민 브랜든과 대화				
QUEST_LV_0400_20180327_002367	布蘭登因為受傷處於無法移動的狀態。請問問該怎麼幫助他才好。	브랜든은 부상을 입고 꼼짝할 수 없는 상황이라고 합니다. 그를 어떻게 도우면 될지 물어보세요.				
QUEST_LV_0400_20180327_002368	到圖拉斯空地去收集白尾草	튜라스 공터에서 흰꼬리풀을 수집				
QUEST_LV_0400_20180327_002369	看來布蘭登的腿因為掉進陷阱裡受傷了。為了緩解他的疼痛，請到旁邊的圖拉斯空地蒐集具有止痛效果的白尾草給我吧。	브랜든은 함정에 걸려 다리를 다친 듯 보입니다. 그의 통증을 완화시켜주기 위해 옆 튜라스 공터에서 진통효과가 있다는 흰꼬리풀을 모아다 주세요.				
QUEST_LV_0400_20180327_002370	已經蒐集足夠的白尾草了。請交給布蘭登。	충분한 양의 흰꼬리풀이 모였습니다. 브랜든에게 전해 주세요.				
QUEST_LV_0400_20180327_002371	從附近收集 %s	주변에서 %s을 수집				
QUEST_LV_0400_20180327_002372	連續陷阱	연이은 함정				
QUEST_LV_0400_20180327_002373	消滅被陷阱困住的怪物	함정에 같이 갇힌 몬스터 처치				
QUEST_LV_0400_20180327_002374	掉進陷阱裡了。一起掉進陷阱裡的怪物變得更殘暴並且正在發動攻擊，請消滅牠們吧。	함정에 갇혀 버렸습니다. 같이 갇히게 된 몬스터들이 난폭해져서 공격해 오고 있으니 그들을 모두 처치하세요.				
QUEST_LV_0400_20180327_002375	消滅變得殘暴的怪物	난폭해진 몬스터 처치				
QUEST_LV_0400_20180327_002376	從陷阱逃出	함정에서 빠져나오기				
QUEST_LV_0400_20180327_002377	雖然把怪物都殲滅了，但還是被困在陷阱裡。請確認一下陷阱，看看是否有逃出的方法。	몬스터들을 전멸시켰지만 함정에 그대로 갇힌 채입니다. 함정을 빠져나갈 방법이 있는지 함정을 확인해 보세요.				
QUEST_LV_0400_20180327_002378	雖然把怪物都殲滅了，但還是被困在陷阱裡。請確認一下陷阱，看看是否有逃出的方法。	몬스터들을 전멸시켰지만 함정에 그대로 갇힌 채입니다. 함정을 빠져나갈 방법이 있는지 확인해 보세요.				
QUEST_LV_0400_20180327_002379	與謎樣獵人的對話	수수께끼 사냥꾼과의 대화				
QUEST_LV_0400_20180327_002380	設置陷阱的謎樣獵人出現了。請等待謎樣的獵人解除陷阱。	함정을 설치한 수수께끼의 사냥꾼이 등장했습니다. 수수께끼의 사냥꾼이 함정을 해체할 동안 기다리세요.				
QUEST_LV_0400_20180327_002381	追蹤謎樣的獵人	수수께끼의 사냥꾼을 추적하기				
QUEST_LV_0400_20180327_002382	根據難民布蘭登所說的話，不知名的獵人不知道在這裡策畫什麼陰謀呢。去尋找他並問清他的真實意圖吧。	피난민 브랜든의 말에 따르면 수수께끼의 사냥꾼이 이 곳에서 어떤 음모를 꾸미고 있는지 모릅니다. 그를 찾아 그의 진의를 확인하세요.				
QUEST_LV_0400_20180327_002383	跟蹤謎樣的獵人	수수께끼의 사냥꾼의 뒤를 쫓기				
QUEST_LV_0400_20180327_002384	在不知名的獵人那裏得到了治療。他否認關於自己的傳聞，他說如果想要確認的話就跟隨著他吧。跟隨著他前往他的隱身處吧。	수수께끼의 사냥꾼으로부터 치료를 받았습니다. 그는 자신에 대한 소문을 부정하며 확인하고 싶다면 자신을 따라오라고 합니다. 그를 따라 그의 은신처로 향하세요.				
QUEST_LV_0400_20180327_002385	與謎樣的獵人對話	수수께끼의 사냥꾼과 대화				
QUEST_LV_0400_20180327_002386	跟隨著不知名的獵人，成功抵達他的隱身處。現在聽聽他怎麼說這些事情的來龍去脈吧。	수수께끼의 사냥꾼을 따라 그의 은신처까지 오는 데 성공했습니다. 이제 그로부터 자초지종을 들어보세요.				
QUEST_LV_0400_20180327_002387	和比爾黑爾馬斯對話	빌헬마스와 대화				
QUEST_LV_0400_20180327_002388	比爾黑爾馬斯看來需要有人幫忙對抗怪獸。請與他對話。	빌헬마스는 괴수를 상대하는 데에 도움이 필요한 듯 보입니다. 그와 대화해보세요.				
QUEST_LV_0400_20180327_002389	消滅比爾黑爾馬斯指定的怪物	빌헬마스가 지정한 몬스터 처치				
QUEST_LV_0400_20180327_002390	比爾黑爾馬斯不希望有不必要的犧牲，要求測試實力。請依照他的指示消滅周圍的庫凱利，讓他看看你的能力吧。	빌헬마스는 불필요한 희생을 막기 위해 실력을 시험해보겠다고 합니다. 그가 지시한대로 주변의 쿠게리들을 해치우고 능력을 보여주세요.				
QUEST_LV_0400_20180327_002391	已經完成比爾黑爾馬斯所要求的試驗。請回去向他報告。	빌헬마스가 제시한 시험과제를 모두 완료하였습니다. 그에게 돌아가 보고하세요.				
QUEST_LV_0400_20180327_002392	消滅附近的庫凱利	주변의 쿠게리 처치				
QUEST_LV_0400_20180327_002393	繁複的準備過程	까다로운 준비 과정				
QUEST_LV_0400_20180327_002394	比爾黑爾馬斯好像正在尋找可以對抗怪獸的好方法。請向他詢問該怎麼幫他。	빌헬마스는 괴수를 상대할 좋은 방법을 모색하고 있는 것 같습니다. 그를 도울 방법을 물어보세요.				
QUEST_LV_0400_20180327_002395	從庫凱利托特身上收集被刺激的毒袋子	쿠게리 토트에게서 자극받은 독주머니 수집				
QUEST_LV_0400_20180327_002396	比爾黑爾馬斯想要準備可以給怪物致命一擊的毒箭。請蒐集他所要求的受到刺激的毒囊。{nl}向庫凱利托特噴灑刺激劑之後消滅牠們之後就可以得到受到刺激的毒囊了。	빌헬마스는 먼저 괴수에게 치명상을 입힐 독화살을 준비 하려고 합니다. 그가 요구하는 자극받은 독주머니를 모아 주세요. {nl}자극받은 독주머니는 쿠게리 토트에게 자극제를 뿌린 후 처치하면 얻을 수 있습니다.				
QUEST_LV_0400_20180327_002397	已經蒐集到足夠的毒囊。請交給比爾黑爾馬斯。	필요한 만큼의 독주머니를 모두 모았습니다. 빌헬마스에게 전해주세요.				
QUEST_LV_0400_20180327_002398	比爾黑爾馬斯想要使用的毒藥還需要另一樣材料。請詢問他還需要蒐集什麼材料。	빌헬마스가 사용하려는 독에는 또 다른 재료가 필요한 모양입니다. 그에게 어떤 재료를 모으면 되는지 물어보세요.				
QUEST_LV_0400_20180327_002399	從比爾黑爾馬斯身上引誘出黃色烏頭花	빌헬마스를 노란 투구꽃으로 인도				
QUEST_LV_0400_20180327_002400	比爾黑爾馬斯需要黃色的頭盔花，但必須由自己來收集才行。請帶領他到附近有黃色頭盔花的沙爾瑪斯瀑布。	빌헬마스는 노란 투구꽃이 필요한데 자신이 직접 수집해야 한다고 합니다. 그를 살마스 폭포 주변의 노란 투구꽃이 있는 장소로 인도하세요.				
QUEST_LV_0400_20180327_002401	似乎已收集到所有毒藥的材料。請回去比爾黑爾馬斯的隱身處與他對話。	독의 재료가 모두 모인 것 같습니다. 빌헬마스의 은신처로 되돌아가 그와 대화하세요.				
QUEST_LV_0400_20180327_002402	製作毒藥的材料都已經收集到了，但要製作陷阱好像還缺少東西。請詢問比爾黑爾馬斯還需要什麼東西。	독의 재료쪽은 모두 모였지만 함정을 만들기에는 부족한 것이 있는 것 같습니다. 빌헬마스에게 무엇이 필요한지 물어보세요.				
QUEST_LV_0400_20180327_002403	從庫凱利蘇米身上收集麻醉藥	쿠게리 소미에게서 마비약 모으기				
QUEST_LV_0400_20180327_002404	還需要放進麻痺陷阱裡的麻痺藥。把庫凱利蘇米消滅後，收集牠們帶著的麻痺藥。	마비 함정에 들어갈 마비약이 필요하다고 합니다. 쿠게리 소미들을 해치우고 그들이 가지고 다니는 마비약을 모아다 주세요.				
QUEST_LV_0400_20180327_002405	已經收集足夠的麻痺藥了請交給比爾黑爾馬斯，好讓他製作陷阱。	충분한 양의 마비약을 모았습니다. 빌헬마스에게 건네주고 함정을 만들게 하세요.				
QUEST_LV_0400_20180327_002406	從庫凱利蘇米身上獲得 %s	쿠게리 소미에게서 %s을 획득				
QUEST_LV_0400_20180327_002407	將怪物趕到陷阱裡	괴수를 함정으로 몰아넣기				
QUEST_LV_0400_20180327_002408	比爾黑爾馬斯好像已經完成了麻痺陷阱。現在問問他該怎麼使用陷阱。	빌헬마스가 마비 함정을 완성한 것 같습니다. 이제 그 함정을 사용할 방법을 물어보세요.				
QUEST_LV_0400_20180327_002409	在路口設置陷阱	길목에 함정 설치				
QUEST_LV_0400_20180327_002410	比爾黑爾馬斯要求把陷阱設置在從特雷達拉伊溪邊前往沙爾瑪斯瀑布的道路上。把三個陷阱都設置好之後，躲在怪獸看不到的地方吧。	빌헬마스는 트레달라이 냇가에서 살마스 폭포로 올라가는 길목에 마비 함정을 설치하라고 합니다. 세 함정을 모두 설치 후 괴수의 눈에 띄지 않게 숨으세요.				
QUEST_LV_0400_20180327_002411	等待怪物	괴수를 기다리기				
QUEST_LV_0400_20180327_002412	已設置好所有的麻痺陷阱。躲起來並等待怪獸掉進陷阱吧。	마비 함정을 모두 설치했습니다. 괴수가 걸려들기를 기다리며 숨어 있으세요.				
QUEST_LV_0400_20180327_002413	跟在怪物後面	괴수의 뒤를 쫓기				
QUEST_LV_0400_20180327_002414	怪獸避開比爾黑爾馬斯往亞秀弗塔斯高原逃跑了。快跟上追過去的比爾黑爾馬斯，追蹤怪獸吧。	괴수는 빌헬마스를 피해 압수프타스 고원 방면으로 달아났습니다. 뒤를 쫓아간 빌헬마스를 따라 괴수를 추적하세요.				
QUEST_LV_0400_20180327_002415	與怪獸的最後決戰	괴수와의 마지막 결전				
QUEST_LV_0400_20180327_002416	對怪物施加暴撃	괴수에게 치명상입히기				
QUEST_LV_0400_20180327_002417	陷入困境的怪獸開始發動攻擊了。和比爾黑爾馬斯一起給怪獸致命的一擊吧。	궁지에 몰린 괴수는 공격해오기 시작했습니다. 빌헬마스와 함께 괴수에게 치명상을 입히세요.				
QUEST_LV_0400_20180327_002418	比爾黑爾馬斯好像受傷了。先問問他有沒有怎麼樣吧。	빌헬마스는 부상을 입은 듯 합니다. 우선 그의 상태가 어떤지 물어보세요.				
QUEST_LV_0400_20180327_002419	比爾黑爾馬斯好像無法再繼續追趕怪獸了。請先試著與他對話。	빌헬마스는 더 이상 괴수를 쫓을 수 없는 상태 같습니다. 우선 그와 대화해 보세요.				
QUEST_LV_0400_20180327_002420	消滅怪物	괴수를 처치				
QUEST_LV_0400_20180327_002421	受了致命傷的怪獸好像逃往了巴伊凱丘陵。請前往巴伊凱丘陵，結束這場戰鬥吧。	치명상을 입은 괴수는 바이게 언덕으로 도망친 것 같습니다. 바이게 언덕으로 가 싸움의 마무리를 지으세요.				
QUEST_LV_0400_20180327_002422	成功消滅怪獸了。請回去告訴比爾黑爾馬斯這件事。	괴수를 처치하는 데 성공하였습니다. 빌헬마스에게 돌아가 그 사실을 전달해 주세요.				
QUEST_LV_0400_20180327_002423	消滅愛梅特森林的怪物	에메트숲의 괴수 처치				
QUEST_LV_0400_20180327_002424	和難民蜜莉亞對話	피난민 밀리아와 대화				
QUEST_LV_0400_20180327_002425	對難民米利亞請求援助的地方覺得不太妥當，陷入苦惱當中。問問她問題是什麼吧。	피난민 밀리아는 도움을 청할 곳이 마땅치 않아 곤란해 하고 있습니다. 그녀에게 무엇이 문제인지 물어보세요.				
QUEST_LV_0400_20180327_002426	獲得葉豆精的果實豆	리프넛의 꼬리열매 획득				
QUEST_LV_0400_20180327_002427	米利亞為了因應食糧不足，要求蒐集葉豆精的果實。請捕捉周圍的葉豆精，蒐集果實給她吧。	밀리아는 부족한 식량의 임시방편으로 리프넛의 꼬리열매를 모아달라고 합니다. 주변의 노란 리프넛들을 사냥하고 그 꼬리열매를 모아다 주세요.				
QUEST_LV_0400_20180327_002428	好像已蒐集難民們需要的果實數量了。請交給米利亞。	피난민들에게 필요한 만큼의 열매를 모은 것 같습니다. 밀리아에게 전달해 주세요.				
QUEST_LV_0400_20180327_002429	消滅黃色 葉豆精收集 %s 	노란 리프넛을 처치하고 %s 모으기				
QUEST_LV_0400_20180327_002430	與難民克雷格對話	피난민 그렉과 대화				
QUEST_LV_0400_20180327_002431	難民格雷格好像很在意周圍的怪物。請試著與他對話。	피난민 그렉은 주변의 몬스터가 매우 신경쓰이는 것 같습니다. 그와 대화해 보세요.				
QUEST_LV_0400_20180327_002432	收集堅硬木棍	단단한 나무막대 수집				
QUEST_LV_0400_20180327_002433	格雷格說很難接受領主們的幫忙，所以想自己找出免於怪獸侵擾的方法。找個堅硬的木棍給他吧。	그렉은 영주들의 도움을 받기 어려우니 몬스터들로부터 스스로 지킬 방법을 찾겠다고 합니다. 그를 위해 단단한 나무막대를 구해다 주세요.				
QUEST_LV_0400_20180327_002434	這樣的武器至少應該能對抗弱小的怪物。請把木棍交給格雷格。	이 정도면 약한 몬스터들 정도는 상대할 만한 무기가 될 것 같습니다. 그렉에게 나무막대들을 전달해 주세요.				
QUEST_LV_0400_20180327_002435	米利亞好像覺得不能再這樣下去。問問她解決這森林狀況的方法吧。	피난민 밀리아는 이대로는 안된다고 생각하는 것 같습니다. 그녀에게 이 숲의 상황을 해결할 방법이 무엇인지 물어보세요.				
QUEST_LV_0400_20180327_002436	接受兩位領主的協議內容	두 영주의 대화약속 받아내기				
QUEST_LV_0400_20180327_002437	米利亞好像覺得兩個領主應該好好對話並停止戰鬥，這森林的狀況才會安定。請各說服上方的里烏達斯領主與下方優庫巴斯領主，並取得對話約定吧。	밀리아는 두 영주가 어떻게든 대화해서 싸움을 멈추어야 이 숲의 상황이 안정된다고 생각하는 것 같습니다. 위쪽에 머무르는 리우다스 영주와 아래쪽에 머무르는 요쿠바스 영주를 각각 설득해 대화 약속을 받아내세요.				
QUEST_LV_0400_20180327_002438	成功說服兩個領主。請將好消息告訴米利亞吧。	두 영주를 설득하는 데에 성공했습니다. 밀리아에게 이 좋은 소식을 알려 주세요.				
QUEST_LV_0400_20180327_002439	說服里烏達斯領主	리우다스 영주 설득하기				
QUEST_LV_0400_20180327_002440	與領主里烏達斯對話	영주 리우다스와 대화				
QUEST_LV_0400_20180327_002441	領主里烏達斯好像不喜歡這裡有陌生人徘徊。請先對他說清楚緣由吧。	영주 리우다스는 이 곳에 낯선 이가 맴도는 것이 마음에 안 드는 듯 합니다. 먼저 그에게 용건을 확실하게 밝혀주세요.				
QUEST_LV_0400_20180327_002442	挖掘帕里堤斯草的根	피스티스 풀의 뿌리 캐기				
QUEST_LV_0400_20180327_002443	里烏達斯答應談話的條件是要求找傳染病的藥給他的部下。請挖附近的匹斯提斯草的根吧。	리우다스는 대화에 응하는 조건으로 자신의 부하들에게 걸린 돌림병 약의 재료를 구해오라고 요구했습니다. 근처에서 자라는 피스티스 풀의 뿌리를 캐세요.				
QUEST_LV_0400_20180327_002444	已挖好里烏達斯要求的根。請把根交給他。	리우다스가 요구한 뿌리를 모두 캐내었습니다. 그에게 뿌리들을 넘겨주세요.				
QUEST_LV_0400_20180327_002445	要治癒士兵們的傳染病，好像還是不夠。問問領主里烏達斯還需要再帶什麼來吧。	병사들의 돌림병을 낫게 하기 위해서는 아직 부족한 것이 있는 듯 합니다. 영주 리우다스에게 무엇을 더 가져와야 되는지 물어 보세요.				
QUEST_LV_0400_20180327_002446	收集橘色克魯莫的腿	주황 그루머의 다리 수집				
QUEST_LV_0400_20180327_002447	在找來的根汁中加上磨好的克魯莫的腳混合，似乎才能完成傳染病的藥。請捕捉附近的橘色克魯莫，並蒐集它的腳給里烏達斯吧。	먼저 구한 뿌리 즙에 그루머의 다리를 갈아 섞어야 돌림병의 약이 완성되는 듯 합니다. 근처의 주황 그루머를 사냥하고 그 다리를 모아 리우다스에게 전해 주세요.				
QUEST_LV_0400_20180327_002448	已蒐集適量的腳。請趕快交給里烏達斯。	알맞은 양의 다리를 모을 수 있었습니다. 어서 리우다스에게 전달해 주세요.				
QUEST_LV_0400_20180327_002449	消滅橘色克魯莫收集 %s 	주황 그루머를 처치하고 %s 수집				
QUEST_LV_0400_20180327_002450	領主里烏達斯最後好像想拜託私人事情。先聽完他的請求，再取得對話約定吧。	영주 리우다스는 마지막으로 개인적인 일을 부탁하려는 것 같습니다. 그의 부탁을 마저 들어주고 대화 약속을 받아내세요.				
QUEST_LV_0400_20180327_002451	在受雙傷的樹木下挖掘玩具箱子	상처있는 나무에서 장난감 상자 파내기				
QUEST_LV_0400_20180327_002452	里烏達斯想找回小時候的玩具箱子。他說找到有傷痕的樹，但這裡的樹都長滿了苔癬，得先將苔癬融化。請蒐集紅色曼陀花的體液，融化亞特敏堤斯空地上的樹木，確認傷痕後，找出下面的玩具箱子交給里烏達斯吧。	리우다스는 어린시절 추억의 장난감 상자를 되찾고자 합니다. 그는 흉터가 있는 나무를 찾으라고 하는데, 이곳의 나무들은 모두 이끼가 덮여 먼저 이끼를 녹일 필요가 있습니다. 붉은 콜리멘의 체액을 모아 아트민티스 공터에 있는 나무의 이끼를 녹여 흉터를 확인하고 그 밑에서 장난감 상자를 찾아 리우다스에게 전해 주세요.				
QUEST_LV_0400_20180327_002453	找到充滿里烏達斯兒時回憶的箱子。請趕快交給他，並取得對話約定。	리우다스가 어린 시절 묻어 놓았던 상자를 찾았습니다. 어서 그에게 가져다 주고 대화 약속을 받아내세요.				
QUEST_LV_0400_20180327_002454	在受雙傷的樹木下挖掘 %s 	상처있는 나무 밑에서 %s 파내기				
QUEST_LV_0400_20180327_002455	說服優庫巴斯領主	요쿠바스 영주 설득하기				
QUEST_LV_0400_20180327_002456	和領主優庫巴斯對話	영주 요쿠바스와 대화				
QUEST_LV_0400_20180327_002457	依據難民們的請求，請先和優庫巴斯領主攀談一下。	피난민들의 부탁에 따라 먼저 요쿠바스 영주에게 말을 걸어 보세요.				
QUEST_LV_0400_20180327_002458	和羅貝勒塔對話	로베르타와 대화				
QUEST_LV_0400_20180327_002459	心腹羅貝勒塔說要代替生氣的優庫巴斯領主聆聽。請試著與她對話。	화내는 요쿠바스 영주 대신 측근인 로베르타가 대신 이야기를 듣겠다고 합니다. 그녀와 대화해 보세요.				
QUEST_LV_0400_20180327_002460	所有要向優庫巴斯領主講的事，好像都得透過羅貝勒塔。請先聽完她的要求吧。	요쿠바스 영주에게 가는 모든 사안은 로베르타를 통해야 되는 것 같습니다. 먼저 그녀가 요구하는 것이 무엇인지 들어보세요.				
QUEST_LV_0400_20180327_002461	消滅紅色曼陀花獸	붉은 콜리멘 처치				
QUEST_LV_0400_20180327_002462	羅貝勒塔要求若向領主傳達緣由，得先幫忙除掉附近的曼陀花。請除掉周圍地區的紅色曼陀花吧。	로베르타는 영주에게 용건을 전달하고 싶다면 먼저 근처의 콜리멘들을 처치해 줄 것을 요구해 왔습니다. 주변 지역에서 붉은 콜리멘들을 처치하세요.				
QUEST_LV_0400_20180327_002463	成功擊退羅貝勒塔要求的怪物數量。現在對她說清楚緣由吧。	로베르타가 요구한 숫자의 몬스터를 물리치는 데 성공하였습니다. 이제 그녀에게 자세한 용건을 밝히세요.				
QUEST_LV_0400_20180327_002464	依照羅貝勒塔的請託消滅 %s 	로베르타의 부탁대로 %s 처치				
QUEST_LV_0400_20180327_002465	羅貝勒塔與其說在對話，不如說是一味對難民們強調這裡是優庫巴斯家門的土地。先聽完她的需求吧。	로베르타는 대화보다도 피난민들에게 이곳이 요쿠바스 가문의 땅임을 밝히는 데에 주력하는 것 같습니다. 먼저 그녀가 원하는 것부터 물어보세요.				
QUEST_LV_0400_20180327_002466	到阿克梅尼斯湖邊的廢墟尋找盾牌	아크메니스 호숫가의 폐허에서 방패 찾기				
QUEST_LV_0400_20180327_002467	羅貝勒塔說阿克梅尼斯湖邊的廢墟過去是優庫巴斯家門的傭人居所。請在那裡尋找畫著優庫巴斯紋章的證據吧。	로베르타는 아크메니스 호숫가의 폐허가 과거 요쿠바스 가문의 고용인이 머무르던 거처라고 합니다. 그곳에서 요쿠바스 문장이 그려진 증거품을 찾아 보세요.				
QUEST_LV_0400_20180327_002468	發現優庫巴斯家門的盾牌。現在請把盾牌交給羅貝勒塔。	요쿠바스 가문의 방패를 발견하였습니다. 이제 로베르타에게 방패를 건네 주세요.				
QUEST_LV_0400_20180327_002469	光憑盾牌，好像很難說服難民們。問問羅貝勒塔還需要什麼吧。	아무래도 방패로는 피난민들을 납득시키기 부족하다고 생각하는 것 같습니다. 로베르타에게 무엇이 더 필요한지 물어 보세요.				
QUEST_LV_0400_20180327_002470	跟羅貝勒塔一起確認紀念碑	로베르타와 함께 기념비 확인				
QUEST_LV_0400_20180327_002471	羅貝勒塔覺得過去優庫巴斯家門四處立下的紀念碑會是大證據。與她一起確認帕奇突西小路、斯卡爾達石子路、拉伊普達伊絕壁上的紀念碑狀態吧。	로베르타는 과거 요쿠바스 가문에서 곳곳에 세워놓은 기념비들이 큰 증거가 될 것이라 생각하고 있습니다. 그녀와 함께 파키투시 오솔길, 스칼다 돌길, 라이프타이 절벽에 기념비들의 상태를 각각 확인하세요.				
