QUEST_JOBSTEP_20150714_002726	這是捆索繩。{nl}請在波塞林奇斯森林練習，直到能用它一次捕捉3隻以上。{nl}有關侍從的事等你練成再說吧。{nl}{nl}	이건 포박 포승줄이에요.{nl}이걸로 포슬린키스 숲에서 한번에 세 마리 이상 잡아볼 수 있도록 연습해 오세요.{nl}스콰이어에 대해선 그 후에 말씀 나눠보도록 하죠.{nl}{nl}	QUEST_JOBSTEP_20150323_002271	這是捆索繩。{nl}帶著這個到大教堂至聖所，充分練習後再回來。{nl}我要教導你什麼，等你回來再分享。	이건 포박 포승줄이에요.{nl}이걸 가지고 포슬린키스 숲에 가서 충분히 다룰 수 있을 만큼 연습해 오세요.{nl}제 가르침에 대해선 그 후에 말씀 나눠보도록 하죠.	스콰이어 마스터
QUEST_JOBSTEP_20150714_002727	熟練了嗎？{nl}這就是侍從。從現在起一步步學習吧。	어느 정도 익숙해졌나요?{nl}스콰이어란 그런 것입니다. 지금부터 차근히 배워 보죠.	QUEST_JOBSTEP_20150317_000421	熟練到某種程度了嗎？{nl}我會依約定好好教導你的。	어느 정도 익숙해졌나요?{nl}약속대로 당신을 철저히 가르쳐 드리겠어요.	스콰이어 마스터
QUEST_JOBSTEP_20150714_002728	聽說貓頭鷹之墓有個名叫比特雷巨蜂的怪物正在大肆威脅人們。{nl}你怎麼想？ 希望你把它當成是向我學習最強技能的代價。	매너클 묘지에서 비테레지나라는 몬스터가 사람들을 마구 위협하고 있대.{nl}어떻게 생각해? 내 최고의 기술을 배우는 댓가라고 생각해 줬으면 좋겠는데.	QUEST_JOBSTEP_20150323_002272	據說貓頭鷹之墓那裏叫做比特雷巨蜂的怪物常常威脅的居民的生命安全。{nl}怎麼樣？就當成跟我學習技術的代價吧。	매너클 묘지에서 비테레지나라는 몬스터가 사람들을 마구 위협하고 있대.{nl}어떻게 생각해? 내 기술을 배우는 댓가라고 생각해 줬으면 좋겠는데.	새퍼 마스터
QUEST_JOBSTEP_20150714_002729	我身負大師之名，必須懂得幫助身邊的人，但老實說我真的抽不出時間。{nl}總之，你真的很了不起。但你要做好準備成為更強的工兵。	마스터의 이름을 달고 있다면 주변을 도울 줄 알아야 되는데 솔직히 짬이 안나.{nl}어쨌든 정말 굉장하군. 하지만 더 엄청난 새퍼가 될 준비를 하라고.	QUEST_JOBSTEP_20150323_002273	我身負大師之名，必須懂得幫助身邊的人，但老實說我真的抽不出時間。{nl}總之，我會依約定教你我的技術。	마스터의 이름을 달고 있다면 주변을 도울 줄 알아야 되는데 솔직히 짬이 안나.{nl}어쨌든 약속한 대로 네게 기술을 가르쳐 줄게.	새퍼 마스터
QUEST_JOBSTEP_20150714_002730	既然你都說到這份上了，我也不是沒有辦法。{nl}佩迪米安外城的莫厄把我的材料破壞殆盡，如果你狠狠教訓牠，我就把你的順序提前。	그렇게까지 말한다면 방법이 없는 건 아니오.{nl}내 재료들을 다 박살낸 페디미안 외곽의 모아를 흠씬 두들겨준다면 순서를 앞당겨 드리지.	QUEST_JOBSTEP_20150323_002274	既然你都說到這份上了，我也不是沒有辦法。{nl}佩迪米安外城的莫厄把我的材料破壞殆盡，如果你好好處理掉牠，我就把你的順序提前。	그렇게까지 말한다면 방법이 없는 건 아니오.{nl}내 재료들을 다 박살낸 페디미안 외곽의 모아를 처치해 준다면 순서를 앞당겨 드리지.	플레쳐 마스터
QUEST_JOBSTEP_20150714_002731	這個閃光彈給你。{nl}應該能更輕鬆地找出躲藏的怪物。	이 섬광탄을 줄게. {nl}숨어있는 몬스터들을 좀 더 쉽게 찾을 수 있을 거야.	QUEST_JOBSTEP_20150317_000432	因為你是初心者，所以我會給你閃光彈。{nl}可以更容易找到隱藏的怪物。	초심자니까 이 섬광탄을 줄게. {nl}숨어있는 몬스터들을 좀 더 쉽게 찾을 수 있을 거야.	스카우트 마스터
QUEST_JOBSTEP_20150714_002732	我在等你呢。我早就料想到你會自己來找我。{nl}想必你已經具備足夠的能力才來的吧？ {nl}	기다리고 있었어. 슬슬 날 찾아 올 거라고 생각했지.{nl}하지만 그럴 만한 실력이 되니까 찾아온 거겠지? {nl}	QUEST_JOBSTEP_20150317_000434	你應該是有學習的實力，才會來找我吧？{nl}比方說你和我對決然後獲勝。	내게 뭔가를 배울 만한 실력이 있으니까 찾아온거겠지?{nl}가령 나랑 대련해서 이긴다던가.	로그 마스터
QUEST_JOBSTEP_20150714_002733	比方說在對決中戰勝我。	가령 나와 대련해서 이긴다던가.				로그 마스터
QUEST_JOBSTEP_20150714_002734	厲害。{nl}我們可以隨時開始下階段的修練。	훌륭하군.{nl}언제든지 다음 단계의 수련을 시작해도 되겠어.	QUEST_JOBSTEP_20150317_000436	你比實際看起來更敏捷。{nl}從現在開始我會傳授我的技術給你，你可以隨時來找我。	보기보다 날렵하군.{nl}이제부터 내 기술을 전수해 줄 테니 언제든지 찾아와.	로그 마스터
QUEST_JOBSTEP_20150714_002735	時候終於到了。你能跟到這裡已經很厲害了。{nl}但你的能力必須有一定的程度才能達到更高的境界，不是嗎？	드디어 때가 왔군. 여기까지 따라와 준 것만 해도 정말 대단해.{nl}하지만 네 기량이 어느 정도는 되어야 그 이상을 바라볼 수도 있지 않겠어?	QUEST_JOBSTEP_20150317_000443	教你斥候的技術一點也不難。{nl}但是你的本領要達到某個程度，才可以跟上我的修練，不是嗎？	스카우트의 기술은 가르쳐주는건 어렵지 않아.{nl}하지만 네 기량이 어느 정도는 되어야 내 수련을 따라올 수 있지 않겠어?	스카우트 마스터
QUEST_JOBSTEP_20150714_002736	是哪個蠢男爵把和魔族收監所連結的門打開的呢？{nl}巴伊寶拉之翼委託我阻止魔族從該處出來。{nl}	어떤 바보같은 남작이 마족 수감소라는 곳과 연결된 포탈을 열어버렸다지?{nl}바이보라의 날개에게서 그 곳의 마족이 나오는 걸 막아달라는 의뢰를 받았어.{nl}	QUEST_JOBSTEP_20150323_002277	是哪個蠢男爵把和魔族收監所連結的門打開的呢？{nl}傳說那裡的魔族一直想要透過那道門往外跑出來啊。{nl}	어떤 바보같은 남작이 마족수감소라는 곳과 연결된 포탈을 열어버렸다지?{nl}그곳의 마족들이 자꾸 바깥으로 나오려고 한다는 소문을 들었어.{nl}	스카우트 마스터
QUEST_JOBSTEP_20150714_002737	我想委託你消滅鐵甲僵屍。{nl}這些應該是不錯的獵物。	네게는 데드본의 처리를 맡기고 싶군.{nl}이만 하면 괜찮은 사냥감인것 같은데.	QUEST_JOBSTEP_20150323_002278	我消滅了魔族中最危險的鐵甲僵屍。{nl}像我這種程度還算是不錯的獵人吧？對吧？	그 중에 제일 위험한 마족인 데드본을 처치하고 오는거야.{nl}이만 하면 괜찮은 사냥감인것 같은데. 그렇지?	스카우트 마스터
QUEST_JOBSTEP_20150714_002738	真的很厲害耶？ 你的能力夠格了。{nl}如果想學新技能，我隨時歡迎你。	정말 멋진걸? 네 기량은 충분해.{nl}새로운 기술을 배우고 싶다면 언제든지 환영이야.	QUEST_JOBSTEP_20150317_000445	辛苦了。完成得比想像得還要快。{nl}以後還有想要學的東西就來找我。	수고했어. 생각보다 꽤 빠르게 해치웠군.{nl}앞으로도 뭔가 배우고 싶은 게 있으면 찾아와.	스카우트 마스터
QUEST_JOBSTEP_20150714_002739	所以你必須幫我一點忙。{nl}你願意在露克立斯紀念碑向遠古石龜獸取回天然瑪瑙石嗎？	그러니 네가 날 좀 도와줘야겠다.{nl}루클리스 기념지에서 락투르투가에게서 천연 마노석을 가져와 주겠어?	QUEST_JOBSTEP_20150317_000447	所以你必須幫我一點忙。{nl}你可以到露克立斯紀念地，消滅遠古石龜獸幫我取回天然瑪瑙石嗎？	그러니 네가 날 좀 도와줘야겠다.{nl}루클리스 기념지에서 락투르투가를 처치하고 천연 마노석을 가져다 주겠어?	새퍼 마스터
QUEST_JOBSTEP_20150714_002740	請別貪求新技能，努力把你正在做的事做好吧。{nl}如果你能向水路橋地區的約納喬雷取得易燃石材，那就不一樣了。	새로운 기술에 욕심내지 말고 하던 거나 열심히 하시오.{nl}수로교 지역의 요나졸렘에게서 잘 타는 석재라도 가져온다면 모를까.	QUEST_JOBSTEP_20150323_002279	據說你想學習我的技術嗎？{nl}如果你幫我到水路橋地區的約納喬雷取得易燃石材我就考慮看看。	내 기술을 배우고 싶다고 했소?{nl}수로교 지역의 요나졸렘에게서 잘 타는 석재라도 가져온다면 생각해 보겠소.	플레쳐 마스터
QUEST_JOBSTEP_20150714_002741	你所擁有的能力真是強得離譜欸。{nl}這麼厲害的門徒我當然歡迎。我會把技能教給你。	정말 어처구니가 없을 정도로 대단한 실력을 가졌군.{nl}그런 제자라면 나도 반갑지. 기술을 가르쳐 주겠소.	QUEST_JOBSTEP_20150317_000452	你所擁有的能力真是強得離譜欸。{nl}這麼厲害的門徒我當然歡迎。我會把技能教給你。	정말 어처구니가 없을 정도로 대단한 실력을 가졌군.{nl}그런 제자라면 나도 반갑지. 기술을 가르쳐 주겠소. 	플레쳐 마스터
QUEST_JOBSTEP_20150714_002742	巴伊寶拉之翼委託我阻止魔族收監所的拉查托特。{nl}如果你的目標是成為最強的巫蠱師，我認為那是很合適的試煉，你覺得呢？	바이보라의 날개에게서 마족 수감소의 라자토드를 막아달라는 부탁을 받았어.{nl}최고의 무고사를 목표로 한다면 그에 어울리는 시련이라고 생각하는데 어때?	QUEST_JOBSTEP_20150323_002280	你知道嗎？{nl}聽說魔族收監所第1區這地方的拉查托特身上有劇毒。{nl}	그거 알아?{nl}마족수감소 1구역이라는 곳의 라자토드가 굉장한 독을 가지고 있대.{nl}	무고사 서브 마스터
QUEST_JOBSTEP_20150714_002743	那種傳送門到底是怎麼打開的啊？{nl}真是了不起，厲害。	뭘 어떻게 해야 그런 포탈을 열어버리는거야?{nl}참 대단하군, 대단해.	QUEST_JOBSTEP_20150317_000454	巫蠱師中毒病怏怏的，像話嗎？	무고사가 독에 당해 시름시름 앓는다면 그게 말이 되겠어?	무고사 서브 마스터
QUEST_JOBSTEP_20150714_002744	你果然沒辜負我的期待。辛苦了。{nl}來。要不要儘快展開進度呢？	역시 내 기대를 저버리지 않는군. 수고했어.{nl}자. 어서 진도를 나가 볼까?	QUEST_JOBSTEP_20150317_000455	我們的教導是很危險的，希望你能了解。{nl}總之，如果你想學可以隨時來找我。	우린 가르침이 좀 험하니까 네가 이해해 줬으면 좋겠어.{nl}어쨌든 가르침을 받고 싶으면 언제든 찾아와도 좋아.	무고사 서브 마스터
QUEST_JOBSTEP_20150714_002745	真有你的。我好像看到以前的自己。{nl}如今你也是堂堂的黑暗騎兵了。	훌륭하군. 마치 내 옛날 모습을 보는 것 같아.{nl}자네도 이제 어엿한 슈바르츠라이터네.	QUEST_JOBSTEP_20150323_002285	表現不錯嘛！好像看到我年輕時候的樣子。{nl}你現在也成為一名黑暗騎兵了，能成為彼此的借鏡的。	훌륭하군. 마치 내 옛날 모습을 보는 것 같아.{nl}자네도 이제 슈바르츠라이터가 되었으니, 서로에게 거울이 되어 줄 수 있을 거야.	슈바르츠라이터 마스터
QUEST_JOBSTEP_20150714_002746	因為世界變成這樣怪事才會不斷發生。{nl}聽說其他大師也吃盡苦頭。	세상이 이 모양이니 갈수록 별 이상한 사건이 자꾸 터지는 것 같아.{nl}다른 마스터들도 고생이라 들었어.	QUEST_JOBSTEP_20150323_002287	魔族數量正在急速增加。{nl}聽說其他大師也很辛苦。	갈수록 마족들이 자꾸 늘고 있는 것 같아.{nl}다른 마스터들도 고생이라 들었어.	스카우트 마스터
QUEST_JOBSTEP_20150714_002747	由於遠古石龜獸在夏奧雷伊西邊森林作亂，居民們怨聲載道。{nl}只要你把那怪物消滅掉，我就給你供養品。	샤울레이 서쪽 숲에 락토르투가가 날뛰는 통에 주민들의 원성이 자자합니다.{nl}그 몬스터만 처리해 주신다면 공양품을 내어 드리겠습니다.	QUEST_JOBSTEP_20150317_000484	由於遠古石龜獸在夏奧雷伊西邊森林作亂，居民們怨聲載道。{nl}只要你把那怪物消滅掉，我就給你供養品。	샤울레이 서쪽 숲에 락토르투가가 날뛰는 통에 주민들의 원성이 자자합니다.{nl}그 몬스터를 처치해 주신다면 공양품을 내어 드리겠습니다.	프리스트 마스터
QUEST_JOBSTEP_20150714_002748	抱歉，有件事需要你出面處理。{nl}我們慢慢談吧…請先把我寄放在聖火祭司大師那裡的寶石帶回來給我。	죄송하지만, 그대가 응당 나서 주셔야 할 일이 있습니다.{nl}이야기는 천천히.. 일단 크리비 마스터께 맡긴 보석을 제게 가져와 주세요.	QUEST_JOBSTEP_20150317_000496	如果你想探索邪靈祭司之路，有件事需要你去做。{nl}首先將聖火祭司大師交代的寶石交給我。	그대가 보코르의 길을 탐구하고 싶다면 응당 나서 주셔야 할 일이 있습니다.{nl}먼저 크리비 마스터께 맡긴 보석을 제게 가져와 주세요.	보코르 마스터
QUEST_JOBSTEP_20150714_002749	製作作品並不是全部，帶著感情好好照料也是雕刻師的工作。{nl}如果你夢想成為青史名留的雕刻師，就別忘了這種感覺。	작품을 만드는 것이 다가 아니라 애정을 가지고 보살피는 것도 딥디르비의 일이야.{nl}오래도록 기억될 딥디르비를 꿈꾼다면 이 느낌을 잊지 말게.	QUEST_JOBSTEP_20150317_000528	雕刻作品並不是全部，而是必須帶有感情去照顧作品也是雕刻師的工作。{nl}想熟悉雕刻師的技術就不能忘記這種感覺。{nl}{nl}喔！你回來啦！{nl}辛苦了！ {nl}	작품을 만드는 것이 다가 아니라 애정을 가지고 보살피는 것도 딥디르비의 일이야.{nl}딥디르비의 기술을 익힐 거라면 이 느낌을 잊지 말게.	조각가 테슬라
QUEST_JOBSTEP_20150714_002750	聽說亞希梅斯堤交叉路的赤紅安布羅樹精大幅增加，正對居民造成威脅。{nl}如果你想以真正的聖者的身分往前邁進，請用你的能力造福群眾。	압시메스티 교차로의 붉은 트리암불로가 크게 불어나 주민들을 위협하고 있다고 합니다.{nl}당신이 진정한 사두로서 한 걸음 더 내딛고 싶다면 당신의 능력을 베푸십시오.	QUEST_JOBSTEP_20150323_002288	史可尼斯原野的藍色普朗基數量遽增，據說正威脅居民的生命安全。{nl}你身為真正的聖者，想成為更強大的聖者的話，就請不吝於運用你的能力幫助他們吧！	사크니스 벌판의 푸른 푸라기가 크게 불어나 주민들을 위협하고 있다고 합니다.{nl}당신이 진정한 사두로서 한 걸음 더 내딛고 싶다면 당신의 능력을 베푸십시오.	사두 마스터
QUEST_JOBSTEP_20150714_002751	很好。但我們身處神聖的女神像的前方。{nl}我將在榭魯瑪祭壇考驗你。	좋소. 다만 이곳은 신성한 여신상 앞이오.{nl}쉴루마 제단 터에서 시험하도록 하겠소.				몽크 마스터
QUEST_JOBSTEP_20150714_002752	你的信仰真是堅定。{nl}我允許你成為門徒。我們武僧的修練很嚴酷，你最好做好覺悟。{nl}	그대의 신앙은 참으로 훌륭하오. {nl}입문을 허락하겠소. 우리 몽크들의 수련은 혹독하니 각오하는 게 좋을 거요.{nl}	QUEST_JOBSTEP_20150317_000537	你的信仰真是堅定。{nl}我允許你成為門徒。我們武僧的修練很嚴酷，你最好做好覺悟。{nl}	좋아. 그대의 신앙은 훌륭하군. {nl}입문을 허락하겠소. 우리 몽크들의 수련은 혹독하니 각오하는 게 좋을 거요.{nl}	몽크 마스터
QUEST_JOBSTEP_20150714_002753	哦，對！ 就是它 原來丈八燈台照遠不照近說的就是我啊。{nl}總之，我允許你成為寬恕者。	오오, 그래! 이거야. 등잔 밑이 어둡다더니 그게 내 꼴이군.{nl}어쨌든 파드너로 입문을 허락하지.	QUEST_JOBSTEP_20150317_000544	哦，對！ 就是它 原來丈八燈台照遠不照近說的就是我啊。{nl}總之，我允許你成為寬恕者。	오오, 그래! 이거야. 등잔 밑이 어둡다더니 그게 내 꼴이군.{nl}어쨌든 파드너로 입문을 허락하지. 	파드너 마스터
QUEST_JOBSTEP_20150714_002754	你說火甕嗎？我當然知道。{nl}不過我是個商人。如果從史可尼斯原野的藍色普朗基取得凝固油，說不定我能…	불항아리요? 알다마다요. {nl}하지만 전 장사꾼입지요. 사크니스 벌판에 있는 푸른 푸라기에게서 굳은 기름을 구해 주신다면 모를까..	QUEST_JOBSTEP_20150317_000546	火甕嗎？結果還是沒找到。{nl}不過我是位商人，大如果你能幫我取得餓鬼路怪物身上的凝固油的話說不定我能…	불항아리요? 알다마다요. {nl}하지만 전 장사꾼입지요. 큰 아귀 길에 있는 몬스터에게서 굳은 기름을 구해 주신다면 모를까..	장비 상인
QUEST_JOBSTEP_20150714_002755	夏奧雷伊東邊森林的波亞塔正對居民造成威脅。{nl}如果你以女神之名消滅那怪物，我就把我的魔法傳授給你。{nl}{nl}	샤울레이 동쪽 숲에 있는 포아타가 주민들을 위협하고 있대.{nl}여신의 이름으로 그 몬스터를 없애 준다면 나의 마법을 전수해 주겠어.{nl}{nl}	QUEST_JOBSTEP_20150317_000554	夏奧雷伊東邊森林的波亞塔正對居民造成威脅。{nl}如果你以女神之名消滅那怪物，我就把我的魔法傳授給你。{nl}{nl}	샤울레이 동쪽 숲에 있는 포아타가 주민들을 위협하고 있대.{nl}가비야 여신의 이름으로 그 몬스터를 없애 준다면 나의 마법을 전수해 주겠어.{nl}{nl}	파이로맨서 마스터
QUEST_JOBSTEP_20150714_002756	做得好。女神應該也很滿意吧。{nl}我會依約定把你引向烈焰法師的更高境界。	잘했어. 여신께서도 만족해하실 거야.{nl}약속대로 파이로맨서의 더 높은 경지로 이끌어 줄게.	QUEST_JOBSTEP_20150317_000556	幹得好。加比婭女神會很滿意的。{nl}我會依約定將你帶領到烈焰法師的更高境界。	잘했어. 가비야 여신께서도 만족해하실 거야.{nl}약속대로 파이로맨서의 더 높은 경지로 이끌어 줄게.	파이로맨서 마스터
QUEST_JOBSTEP_20150714_002757	念力法師是憑靠相信自己的能力來發揮力量。{nl}你必須證明你有多相信自己，才能進入念力法師的完美境界。	사이코키노들은 자신의 능력을 믿는 것으로 힘을 발휘하네.{nl}자네가 스스로를 얼마나 믿는지를 보여야 완벽한 사이코키노의 경지로 들어설 수 있을 것이네.	QUEST_JOBSTEP_20150317_000560	念力法師是憑靠相信自己的能力來發揮力量。{nl}你必須證明你有多相信自己，才能進入念力法師的完美境界。	사이코키노들은 자신의 능력을 믿는 것으로 힘을 발휘하네.{nl}자네가 스스로를 얼마나 믿는지를 보여야 내 가르침을 받을 수 있을 것이네.	사이코키노 마스터
QUEST_JOBSTEP_20150714_002758	這片森林的赤紅布貝鬥士對你來說是很吃力的對手。{nl}但如果你相信自己，我想你一定對付得了。	이 숲의 붉은 부베 투사는 자네에겐 분명 버거운 상대야.{nl}하지만 자네 스스로를 믿는다면 분명 상대할 수 있을 것이네.	QUEST_JOBSTEP_20150317_000561	這片森林的赤紅布貝鬥士對你來說是很吃力的對手。{nl}但如果你相信自己，我想你一定對付得了。	이 숲의 붉은 부베 투사는 자네에겐 분명 버거운 상대이네.{nl}하지만 자네 스스로를 믿는다면 분명 처치할 수 있을 것이네.	사이코키노 마스터
QUEST_JOBSTEP_20150714_002759	鎖鏈法師的最高境界… 我想知道你使用魔力的方法。{nl}無論什麼魔法都無所謂，請消滅夏奧雷伊東邊森林的布貝鬥士。	링커의 가장 높은 단계.. 전 당신의 마나 운용법을 알고 싶군요.{nl}어떤 마법이든 상관없으니 샤울레이 동쪽 숲의 부베 투사를 처치해 주세요.	QUEST_JOBSTEP_20150317_000564	在向我學習魔法之前，我想知道你使用魔法的方法！{nl}無論甚麼樣的魔法都沒關係，請消滅夏奧雷伊東邊森林的布貝鬥士。	저에게 마법을 배우기에 앞서 당신의 마나 운용법을 알고 싶군요.{nl}어떤 마법이든 상관없으니 샤울레이 동쪽 숲의 부베 투사를 처치해 주세요.	링커 서브 마스터
QUEST_JOBSTEP_20150714_002760	你所擁有的天賦應該是我所見過的人當中最高的。{nl}但若在此增強鎖鏈法師的新運用法就能成為最強的鎖鏈法師吧？	당신은 제가 만났던 사람 중에 가장 훌륭한 자질을 갖춘 것 같아요.{nl}하지만 여기에 링커의 새로운 운용법을 더한다면 최고의 링커가 되겠지요?	QUEST_JOBSTEP_20150317_000566	您的資質非常不錯。{nl}我身為一名鎖鏈法師，只要好好帶領你，你肯定能成為一名優秀的魔法師的。	당신은 아주 훌륭한 자질을 갖춘 것 같아요.{nl}제가 링커로서 당신을 잘 이끌어 줄 수만 있다면 정말 강력한 마법사가 되실 수 있을 거예요.	링커 서브 마스터
QUEST_JOBSTEP_20150714_002761	在你學習下個階段的魔法之前，我必須考驗你的魔法素質。{nl}消滅魔法師之塔中的燃燒的火焰蜥蜴王就行了。	다음 단계의 마법을 배우기 전에 당신의 마법적 소양을 시험해 볼 필요가 있겠어요.{nl}마법사의 탑에 있는 타오르는 샐러맨더 정도면 될 거 같네요.	QUEST_JOBSTEP_20150317_000567	在你學習奇術師的魔法之前，我必須考驗你的魔法素質。{nl}消滅魔法師之塔中的燃燒的火焰蜥蜴王就行了。	쏘마터지의 마법을 배우기 전에 당신의 마법적 소양을 시험해 볼 필요가 있겠어요.{nl}마법사의 탑에 있는 타오르는 샐러맨더 정도면 될 거 같네요.	쏘마터지 마스터
QUEST_JOBSTEP_20150714_002762	真強。{nl}看來你應該能順利練成新魔法。	훌륭해요.{nl}이 정도면 새로 배울 마법들도 문제 없이 익힐 수 있겠어요.	QUEST_JOBSTEP_20150317_000569	這種程度可是相當傑出的。{nl}為了您的發展，我會盡全力幫助你的。{nl}{nl}	이 정도면 훌륭해요.{nl}당신의 발전을 위해 힘껏 도와드릴게요.{nl}{nl}	쏘마터지 마스터
QUEST_JOBSTEP_20150714_002763	與其用語言來包裝自己，直接用行動證明會好上一百倍。{nl}消滅艾沙奇烏村莊的地心蟲王就是你下個階段的任務。	자신을 말로 포장하는 것 보단 직접 보여주는 것이 백 배 낫습니다.{nl}에산치우 마을의 리버피드를 처치해 오시는 것이 다음 단계를 위한 과제입니다.	QUEST_JOBSTEP_20150323_002290	與其用語言來包裝自己，直接用行動證明會好上一百倍。{nl}消滅艾沙奇烏村莊的地心蟲王就是我給你的任務。	자신을 말로 포장하는 것 보단 직접 보여주는 것이 백 배 낫습니다.{nl}에산치우 마을의 리버피드를 처치해 오시는 것이 제가 드리는 과제입니다.	엘리멘탈리스트 서브 마스터
QUEST_JOBSTEP_20150714_002764	如果想當我的門徒，必須先讓我知道你的能力。{nl}艾沙奇烏村莊的禍害─地心蟲王應該很合適。	저의 제자가 되고 싶다면 먼저 당신의 실력을 알아야겠지요.{nl}에산치우 마을의 골칫거리인 리버피드가 적당하겠어요.	QUEST_JOBSTEP_20150323_002294	想學習我的魔法的話，我得先知道你的實力才行。{nl}就先派給你消滅艾沙奇烏村莊的禍害─地心蟲王任務應該很恰當吧！	저의 마법을 배우고 싶다면 먼저 당신의 실력을 알아야겠지요.{nl}에산치우 마을의 골칫거리인 리버피드가 적당하겠어요.	크로노맨서 마스터
QUEST_JOBSTEP_20150714_002765	我早就料想到你該來了。{nl}感覺到奇術師的極限了吧？	슬슬 오실 때가 되었다고 생각했어요.{nl}쏘마터지로서 한계를 느끼시는 거죠?	QUEST_JOBSTEP_20150317_000602	佩迪米安的怪物突然開始作亂。{nl}託您的福，大師正團結起來消滅那些怪物。{nl}怎麼樣？如果是奇術師志願生的話就得隨時在背後支援不是嗎？	페디미안의 근처에서 몬스터들이 갑자기 난동을 부리고 있어요.{nl}덕분에 마스터들이 녀석들을 해치우는데 합심하고 있죠.{nl}어때요, 쏘마터지 지망생이라면 당연히 힘을 보태야 할 일이라고 보는데요?	쏘마터지 마스터
QUEST_JOBSTEP_20150714_002766	不過還有沒完成的階段。{nl}我要先透過佩迪米安附近的尼多普巴伊，來確認你是否能越過那個階段。	하지만 아직 남은 단계가 있어요.{nl}먼저 페디미안 근처의 네더보바인으로 당신이 그 단계를 넘어설 수 있을지 확인할게요.	QUEST_JOBSTEP_20150323_002295	喔！勇氣可嘉嘛！ {nl}請消滅波塞林奇斯森林作亂的尼多普巴伊我就答應幫你轉職。	오, 대단한 용기인걸요? {nl}포슬린키스 숲에서 난동을 부리고 있는 네더보바인을 해치우고 돌아온다면 전직을 시켜 드리죠.	쏘마터지 마스터
QUEST_JOBSTEP_20150714_002767	在奇術師的領域中沒有所謂的極限。{nl}但如果自己認為有極限，那有什麼用呢？{nl}	쏘마터지의 영역엔 한계란 없어요.{nl}하지만 받아들이는 자신이 한계가 있다면 무슨 소용이겠어요?{nl}	QUEST_JOBSTEP_20150317_000604	好的。身為奇術師，我認為你已經具備相關資格了。{nl}我會依約定讓你轉職的。	좋아요. 쏘마터지로서 그 정도면 충분히 자격이 있네요.{nl}약속대로 전직시켜 드릴게요.	쏘마터지 마스터
QUEST_JOBSTEP_20150714_002768	總之，你成功完成任務了{nl}。要學習下個魔法嗎？	어쨌든, 당신은 과제를 훌륭히 통과했어요.{nl}다음 마법을 배워 볼까요?				쏘마터지 마스터
QUEST_JOBSTEP_20150714_002769	這附近的所有大師都在追擊鬧事的怪物。{nl}如果是最強的元素使，是不是應該率先消滅那怪物呢？	이 근방의 모든 마스터들이 난동을 부리는 몬스터를 쫓고 있습니다.{nl}최강의 엘리멘탈리스트라면 누구보다도 먼저 그 몬스터를 해치워야 하지 않겠습니까.	QUEST_JOBSTEP_20150323_002296	附近所有的大師正在驅趕作亂中的怪物們。{nl}你若能先消滅這些怪物，就有資格向我學習魔法。	이 근방의 모든 마스터들이 난동을 부리는 몬스터를 쫓고 있어요.{nl}누구보다도 먼저 그 몬스터를 처치해 주셔야만 제 마법을 배울 자격이 있습니다.	엘리멘탈리스트 서브 마스터
QUEST_JOBSTEP_20150714_002770	其他大師們的表情歷歷在目。{nl}不僅如此，他們說你是名符其實的真正的元素使，真是大快人心啊。	다른 마스터들의 표정이 눈에 선하군요.{nl}뿐만 아니라 당신이 진정한 엘리멘탈리스트의 이름에 걸맞는다니 기분이 참 좋습니다.	QUEST_JOBSTEP_20150317_000607	其他大師們的表情歷歷在目。{nl}不僅如此，他們得到了一名好學徒心情非常好。	다른 마스터들의 표정이 눈에 선하군요.{nl}뿐만 아니라 좋은 제자를 얻게 되어서 기분이 참 좋습니다.	엘리멘탈리스트 서브 마스터
QUEST_JOBSTEP_20150714_002771	地獄亡靈好像又出現在女神的古院裡了。{nl}如果你想學習巫師的高級魔法，那應該是很合適的對手，你覺得呢？	여신의 옛뜰에서 네크로벤터가 다시 나타났다나봐.{nl}소서러의 고위 마법을 배우고 싶다면 적절한 상대인 것 같은데 어때?	QUEST_JOBSTEP_20150317_000608	就算怪物已經大量冒出來，明明就是位大師卻說他只要躲在安全的角落避難，實在很不像話。{nl}實在太沒道理了，所以我就從佩迪米安跑來了。{nl}	몬스터가 넘쳐나는데도 마스터면서 안전한 곳에만 있겠다는 건 말도 안 되는 거 같아.{nl}그건 도리가 아닌 거 같아서 페디미안에서 뛰쳐나왔어.{nl}	소서러 마스터
QUEST_JOBSTEP_20150714_002772	真是愚蠢。{nl}那麼棒的獵物就在眼前，居然不動手。	정말 바보같은 짓이야.{nl}저렇게 훌륭한 사냥감을 두고 가만히 있는다는 건.	QUEST_JOBSTEP_20150317_000610	明明是位大師卻只躲在安全的圍欄裡，真像個傻瓜啊！{nl}	마스터면서 안전한 울타리 안에만 있다니, 정말 바보같은 짓이야.{nl}	소서러 마스터
QUEST_JOBSTEP_20150714_002773	你果然沒讓我失望。{nl}來。你知道現在該做什麼了吧？	역시 날 실망시키지 않는구나.{nl}자. 이제 무엇을 해야 할 지는 알고 있겠지?	QUEST_JOBSTEP_20150317_000611	我明白你的意思了！{nl}我會依約定教你我的魔法。	네 뜻은 잘 알겠어.{nl}약속대로 내 마법을 가르쳐 줄게.	소서러 마스터
